Subj,Form,Item,Phase,Block,Word,Target,Person,Answer,Accuracy,Repeat,ParGroup,Age,Months,SSIQ,Gender,Grade
84,B,9,2,1,khaw,B,3,B,1,0,TD,5.916666667,71,155.7852473,M,1
84,B,10,2,2,kha:,E,1,E,1,0,TD,5.916666667,71,155.7852473,M,1
84,B,11,2,2,khaw,B,3,B,1,0,TD,5.916666667,71,155.7852473,M,1
84,B,12,2,2,khun,C,2,C,1,0,TD,5.916666667,71,155.7852473,M,1
84,B,13,3,1,phi:,E,1,E,1,0,TD,5.916666667,71,155.7852473,M,1
84,B,14,3,1,kha:,E,1,B,0,0,TD,5.916666667,71,155.7852473,M,1
84,B,15,3,1,th7:,G,3,C,0,0,TD,5.916666667,71,155.7852473,M,1
84,B,16,3,2,kha:,E,1,E,1,0,TD,5.916666667,71,155.7852473,M,1
84,B,17,3,2,th7:,G,3,C,0,0,TD,5.916666667,71,155.7852473,M,1
84,B,18,3,2,phi:,E,1,E,1,0,TD,5.916666667,71,155.7852473,M,1
84,B,19,4,1,phom,C,2,C,1,0,TD,5.916666667,71,155.7852473,M,1
84,B,20,4,1,khun,C,2,B,0,0,TD,5.916666667,71,155.7852473,M,1
84,B,21,4,1,khaw,B,3,E,0,0,TD,5.916666667,71,155.7852473,M,1
84,B,22,4,2,khun,C,2,C,1,0,TD,5.916666667,71,155.7852473,M,1
84,B,23,4,2,khaw,B,3,B,1,0,TD,5.916666667,71,155.7852473,M,1
84,B,24,4,2,phom,C,2,E,0,0,TD,5.916666667,71,155.7852473,M,1
85,A,1,1,1,kha:,E,1,G,0,0,TD,6.75,81,114.9168682,M,1
85,A,2,1,1,khaw,B,3,B,1,0,TD,6.75,81,114.9168682,M,1
85,A,3,1,1,khun,C,2,C,1,0,TD,6.75,81,114.9168682,M,1
85,A,4,1,2,khaw,B,3,G,0,0,TD,6.75,81,114.9168682,M,1
85,A,5,1,2,khun,C,2,E,0,0,TD,6.75,81,114.9168682,M,1
85,A,6,1,2,kha:,E,1,B,0,0,TD,6.75,81,114.9168682,M,1
85,A,7,2,1,khun,C,2,C,1,0,TD,6.75,81,114.9168682,M,1
85,A,8,2,1,khaw,B,3,B,1,0,TD,6.75,81,114.9168682,M,1
85,A,9,2,1,phom,C,2,C,1,0,TD,6.75,81,114.9168682,M,1
85,A,10,2,2,khaw,B,3,B,1,0,TD,6.75,81,114.9168682,M,1
85,A,11,2,2,phom,C,2,C,1,0,TD,6.75,81,114.9168682,M,1
85,A,12,2,2,khun,C,2,G,0,0,TD,6.75,81,114.9168682,M,1
85,A,13,3,1,phom,C,2,G,0,0,TD,6.75,81,114.9168682,M,1
85,A,14,3,1,th7:,G,3,B,0,0,TD,6.75,81,114.9168682,M,1
85,A,15,3,1,phi:,E,1,E,1,0,TD,6.75,81,114.9168682,M,1
85,A,16,3,2,th7:,G,3,E,0,0,TD,6.75,81,114.9168682,M,1
85,A,17,3,2,phi:,E,1,C,0,0,TD,6.75,81,114.9168682,M,1
85,A,18,3,2,phom,C,2,B,0,0,TD,6.75,81,114.9168682,M,1
85,A,19,4,1,kha:,E,1,E,1,0,TD,6.75,81,114.9168682,M,1
85,A,20,4,1,th7:,G,3,C,0,0,TD,6.75,81,114.9168682,M,1
85,A,21,4,1,phi:,E,1,B,0,0,TD,6.75,81,114.9168682,M,1
85,A,22,4,2,th7:,G,3,C,0,0,TD,6.75,81,114.9168682,M,1
85,A,23,4,2,phi:,E,1,G,0,0,TD,6.75,81,114.9168682,M,1
85,A,24,4,2,kha:,E,1,E,1,0,TD,6.75,81,114.9168682,M,1
86,B,1,1,1,phi:,E,1,E,1,0,TD,6.416666667,77,109.1921949,M,1
86,B,2,1,1,phom,C,2,C,1,0,TD,6.416666667,77,109.1921949,M,1
86,B,3,1,1,th7:,G,3,G,1,0,TD,6.416666667,77,109.1921949,M,1
86,B,4,1,2,phom,C,2,C,1,0,TD,6.416666667,77,109.1921949,M,1
86,B,5,1,2,th7:,G,3,G,1,0,TD,6.416666667,77,109.1921949,M,1
86,B,6,1,2,phi:,E,1,E,1,0,TD,6.416666667,77,109.1921949,M,1
86,B,7,2,1,khun,C,2,G,0,1,TD,6.416666667,77,109.1921949,M,1
86,B,8,2,1,kha:,E,1,E,1,0,TD,6.416666667,77,109.1921949,M,1
86,B,9,2,1,khaw,B,3,C,0,0,TD,6.416666667,77,109.1921949,M,1
86,B,10,2,2,kha:,E,1,B,0,0,TD,6.416666667,77,109.1921949,M,1
86,B,11,2,2,khaw,B,3,G,0,0,TD,6.416666667,77,109.1921949,M,1
86,B,12,2,2,khun,C,2,C,1,0,TD,6.416666667,77,109.1921949,M,1
86,B,13,3,1,phi:,E,1,E,1,0,TD,6.416666667,77,109.1921949,M,1
86,B,14,3,1,kha:,E,1,B,0,0,TD,6.416666667,77,109.1921949,M,1
86,B,15,3,1,th7:,G,3,G,1,0,TD,6.416666667,77,109.1921949,M,1
86,B,16,3,2,kha:,E,1,B,0,0,TD,6.416666667,77,109.1921949,M,1
86,B,17,3,2,th7:,G,3,E,0,0,TD,6.416666667,77,109.1921949,M,1
86,B,18,3,2,phi:,E,1,C,0,0,TD,6.416666667,77,109.1921949,M,1
86,B,19,4,1,phom,C,2,C,1,0,TD,6.416666667,77,109.1921949,M,1
86,B,20,4,1,khun,C,2,G,0,0,TD,6.416666667,77,109.1921949,M,1
86,B,21,4,1,khaw,B,3,B,1,0,TD,6.416666667,77,109.1921949,M,1
86,B,22,4,2,khun,C,2,G,0,0,TD,6.416666667,77,109.1921949,M,1
86,B,23,4,2,khaw,B,3,B,1,0,TD,6.416666667,77,109.1921949,M,1
86,B,24,4,2,phom,C,2,C,1,0,TD,6.416666667,77,109.1921949,M,1
87,A,1,1,1,kha:,E,1,B,0,0,TD,5.916666667,71,119.2232735,M,1
87,A,2,1,1,khaw,B,3,C,0,0,TD,5.916666667,71,119.2232735,M,1
87,A,3,1,1,khun,C,2,G,0,0,TD,5.916666667,71,119.2232735,M,1
87,A,4,1,2,khaw,B,3,C,0,0,TD,5.916666667,71,119.2232735,M,1
87,A,5,1,2,khun,C,2,G,0,0,TD,5.916666667,71,119.2232735,M,1
87,A,6,1,2,kha:,E,1,B,0,0,TD,5.916666667,71,119.2232735,M,1
87,A,7,2,1,khun,C,2,C,1,0,TD,5.916666667,71,119.2232735,M,1
87,A,8,2,1,khaw,B,3,B,1,0,TD,5.916666667,71,119.2232735,M,1
87,A,9,2,1,phom,C,2,C,1,0,TD,5.916666667,71,119.2232735,M,1
87,A,10,2,2,khaw,B,3,C,0,0,TD,5.916666667,71,119.2232735,M,1
87,A,11,2,2,phom,C,2,B,0,0,TD,5.916666667,71,119.2232735,M,1
87,A,12,2,2,khun,C,2,G,0,0,TD,5.916666667,71,119.2232735,M,1
87,A,13,3,1,phom,C,2,C,1,0,TD,5.916666667,71,119.2232735,M,1
87,A,14,3,1,th7:,G,3,G,1,0,TD,5.916666667,71,119.2232735,M,1
87,A,15,3,1,phi:,E,1,B,0,0,TD,5.916666667,71,119.2232735,M,1
87,A,16,3,2,th7:,G,3,G,1,0,TD,5.916666667,71,119.2232735,M,1
87,A,17,3,2,phi:,E,1,B,0,0,TD,5.916666667,71,119.2232735,M,1
87,A,18,3,2,phom,C,2,C,1,0,TD,5.916666667,71,119.2232735,M,1
87,A,19,4,1,kha:,E,1,B,0,0,TD,5.916666667,71,119.2232735,M,1
87,A,20,4,1,th7:,G,3,G,1,0,TD,5.916666667,71,119.2232735,M,1
87,A,21,4,1,phi:,E,1,C,0,0,TD,5.916666667,71,119.2232735,M,1
87,A,22,4,2,th7:,G,3,G,1,0,TD,5.916666667,71,119.2232735,M,1
87,A,23,4,2,phi:,E,1,B,0,0,TD,5.916666667,71,119.2232735,M,1
87,A,24,4,2,kha:,E,1,C,0,0,TD,5.916666667,71,119.2232735,M,1
88,B,1,1,1,phi:,E,1,E,1,0,TD,6.25,75,113.1684444,M,1
88,B,2,1,1,phom,C,2,C,1,0,TD,6.25,75,113.1684444,M,1
88,B,3,1,1,th7:,G,3,G,1,0,TD,6.25,75,113.1684444,M,1
88,B,4,1,2,phom,C,2,C,1,0,TD,6.25,75,113.1684444,M,1
88,B,5,1,2,th7:,G,3,G,1,0,TD,6.25,75,113.1684444,M,1
88,B,6,1,2,phi:,E,1,E,1,0,TD,6.25,75,113.1684444,M,1
88,B,7,2,1,khun,C,2,C,1,0,TD,6.25,75,113.1684444,M,1
88,B,8,2,1,kha:,E,1,E,1,0,TD,6.25,75,113.1684444,M,1
88,B,9,2,1,khaw,B,3,B,1,0,TD,6.25,75,113.1684444,M,1
88,B,10,2,2,kha:,E,1,G,0,0,TD,6.25,75,113.1684444,M,1
88,B,11,2,2,khaw,B,3,E,0,0,TD,6.25,75,113.1684444,M,1
88,B,12,2,2,khun,C,2,C,1,0,TD,6.25,75,113.1684444,M,1
88,B,13,3,1,phi:,E,1,E,1,0,TD,6.25,75,113.1684444,M,1
88,B,14,3,1,kha:,E,1,G,0,0,TD,6.25,75,113.1684444,M,1
88,B,15,3,1,th7:,G,3,B,0,0,TD,6.25,75,113.1684444,M,1
88,B,16,3,2,kha:,E,1,B,0,0,TD,6.25,75,113.1684444,M,1
88,B,17,3,2,th7:,G,3,G,1,0,TD,6.25,75,113.1684444,M,1
88,B,18,3,2,phi:,E,1,E,1,0,TD,6.25,75,113.1684444,M,1
88,B,19,4,1,phom,C,2,C,1,0,TD,6.25,75,113.1684444,M,1
88,B,20,4,1,khun,C,2,B,0,0,TD,6.25,75,113.1684444,M,1
88,B,21,4,1,khaw,B,3,G,0,0,TD,6.25,75,113.1684444,M,1
88,B,22,4,2,khun,C,2,C,1,0,TD,6.25,75,113.1684444,M,1
88,B,23,4,2,khaw,B,3,G,0,0,TD,6.25,75,113.1684444,M,1
88,B,24,4,2,phom,C,2,C,1,0,TD,6.25,75,113.1684444,M,1
89,C,1,1,1,th7:,G,3,C,0,0,TD,6.25,75,107.015482,M,1
89,C,2,1,1,phi:,E,1,E,1,1,TD,6.25,75,107.015482,M,1
89,C,3,1,1,kha:,E,1,C,0,2,TD,6.25,75,107.015482,M,1
89,C,4,1,2,phi:,E,1,E,1,0,TD,6.25,75,107.015482,M,1
89,C,5,1,2,kha:,E,1,C,0,0,TD,6.25,75,107.015482,M,1
89,C,6,1,2,th7:,G,3,E,0,0,TD,6.25,75,107.015482,M,1
89,C,7,2,1,th7:,G,3,C,0,0,TD,6.25,75,107.015482,M,1
89,C,8,2,1,phi:,E,1,E,1,0,TD,6.25,75,107.015482,M,1
89,C,9,2,1,phom,C,2,C,1,0,TD,6.25,75,107.015482,M,1
89,C,10,2,2,phi:,E,1,E,1,0,TD,6.25,75,107.015482,M,1
89,C,11,2,2,phom,C,2,C,1,0,TD,6.25,75,107.015482,M,1
89,C,12,2,2,th7:,G,3,C,0,1,TD,6.25,75,107.015482,M,1
89,C,13,3,1,khaw,B,3,B,1,0,TD,6.25,75,107.015482,M,1
89,C,14,3,1,phom,C,2,C,1,0,TD,6.25,75,107.015482,M,1
89,C,15,3,1,khun,C,2,C,1,0,TD,6.25,75,107.015482,M,1
89,C,16,3,2,phom,C,2,C,1,0,TD,6.25,75,107.015482,M,1
89,C,17,3,2,khun,C,2,C,1,0,TD,6.25,75,107.015482,M,1
89,C,18,3,2,khaw,B,3,B,1,0,TD,6.25,75,107.015482,M,1
89,C,19,4,1,khaw,B,3,B,1,0,TD,6.25,75,107.015482,M,1
89,C,20,4,1,khun,C,2,C,1,1,TD,6.25,75,107.015482,M,1
89,C,21,4,1,kha:,E,1,E,1,0,TD,6.25,75,107.015482,M,1
89,C,22,4,2,khun,C,2,C,1,1,TD,6.25,75,107.015482,M,1
89,C,23,4,2,kha:,E,1,E,1,0,TD,6.25,75,107.015482,M,1
89,C,24,4,2,khaw,B,3,B,1,1,TD,6.25,75,107.015482,M,1
90,A,1,1,1,kha:,E,1,E,1,1,TD,6.666666667,80,107.015482,M,1
90,A,2,1,1,khaw,B,3,B,1,0,TD,6.666666667,80,107.015482,M,1
90,A,3,1,1,khun,C,2,C,1,0,TD,6.666666667,80,107.015482,M,1
90,A,4,1,2,khaw,B,3,B,1,0,TD,6.666666667,80,107.015482,M,1
90,A,5,1,2,khun,C,2,C,1,0,TD,6.666666667,80,107.015482,M,1
90,A,6,1,2,kha:,E,1,G,0,0,TD,6.666666667,80,107.015482,M,1
90,A,7,2,1,khun,C,2,C,1,0,TD,6.666666667,80,107.015482,M,1
90,A,8,2,1,khaw,B,3,B,1,0,TD,6.666666667,80,107.015482,M,1
90,A,9,2,1,phom,C,2,C,1,0,TD,6.666666667,80,107.015482,M,1
90,A,10,2,2,khaw,B,3,G,0,0,TD,6.666666667,80,107.015482,M,1
90,A,11,2,2,phom,C,2,C,1,0,TD,6.666666667,80,107.015482,M,1
90,A,12,2,2,khun,C,2,B,0,0,TD,6.666666667,80,107.015482,M,1
90,A,13,3,1,phom,C,2,C,1,0,TD,6.666666667,80,107.015482,M,1
90,A,14,3,1,th7:,G,3,B,0,0,TD,6.666666667,80,107.015482,M,1
90,A,15,3,1,phi:,E,1,E,1,0,TD,6.666666667,80,107.015482,M,1
90,A,16,3,2,th7:,G,3,B,0,0,TD,6.666666667,80,107.015482,M,1
90,A,17,3,2,phi:,E,1,E,1,0,TD,6.666666667,80,107.015482,M,1
90,A,18,3,2,phom,C,2,C,1,0,TD,6.666666667,80,107.015482,M,1
90,A,19,4,1,kha:,E,1,G,0,0,TD,6.666666667,80,107.015482,M,1
90,A,20,4,1,th7:,G,3,B,0,0,TD,6.666666667,80,107.015482,M,1
90,A,21,4,1,phi:,E,1,E,1,0,TD,6.666666667,80,107.015482,M,1
90,A,22,4,2,th7:,G,3,B,0,0,TD,6.666666667,80,107.015482,M,1
90,A,23,4,2,phi:,E,1,E,1,0,TD,6.666666667,80,107.015482,M,1
90,A,24,4,2,kha:,E,1,G,0,0,TD,6.666666667,80,107.015482,M,1
91,B,1,1,1,phi:,E,1,E,1,0,TD,6,72,134.8952181,M,1
91,B,2,1,1,phom,C,2,C,1,0,TD,6,72,134.8952181,M,1
91,B,3,1,1,th7:,G,3,B,0,0,TD,6,72,134.8952181,M,1
91,B,4,1,2,phom,C,2,C,1,0,TD,6,72,134.8952181,M,1
91,B,5,1,2,th7:,G,3,G,1,0,TD,6,72,134.8952181,M,1
91,B,6,1,2,phi:,E,1,E,1,0,TD,6,72,134.8952181,M,1
91,B,7,2,1,khun,C,2,C,1,0,TD,6,72,134.8952181,M,1
91,B,8,2,1,kha:,E,1,E,1,0,TD,6,72,134.8952181,M,1
91,B,9,2,1,khaw,B,3,B,1,0,TD,6,72,134.8952181,M,1
91,B,10,2,2,kha:,E,1,E,1,0,TD,6,72,134.8952181,M,1
91,B,11,2,2,khaw,B,3,G,0,0,TD,6,72,134.8952181,M,1
91,B,12,2,2,khun,C,2,C,1,0,TD,6,72,134.8952181,M,1
91,B,13,3,1,phi:,E,1,E,1,0,TD,6,72,134.8952181,M,1
91,B,14,3,1,kha:,E,1,B,0,0,TD,6,72,134.8952181,M,1
91,B,15,3,1,th7:,G,3,G,1,0,TD,6,72,134.8952181,M,1
91,B,16,3,2,kha:,E,1,E,1,0,TD,6,72,134.8952181,M,1
91,B,17,3,2,th7:,G,3,C,0,0,TD,6,72,134.8952181,M,1
91,B,18,3,2,phi:,E,1,E,1,0,TD,6,72,134.8952181,M,1
91,B,19,4,1,phom,C,2,C,1,0,TD,6,72,134.8952181,M,1
91,B,20,4,1,khun,C,2,G,0,0,TD,6,72,134.8952181,M,1
91,B,21,4,1,khaw,B,3,B,1,0,TD,6,72,134.8952181,M,1
91,B,22,4,2,khun,C,2,C,1,0,TD,6,72,134.8952181,M,1
91,B,23,4,2,khaw,B,3,B,1,0,TD,6,72,134.8952181,M,1
91,B,24,4,2,phom,C,2,C,1,0,TD,6,72,134.8952181,M,1
92,C,1,1,1,th7:,G,3,C,0,0,TD,6.583333333,79,120.1113255,M,1
92,C,2,1,1,phi:,E,1,E,1,0,TD,6.583333333,79,120.1113255,M,1
92,C,3,1,1,kha:,E,1,C,0,1,TD,6.583333333,79,120.1113255,M,1
92,C,4,1,2,phi:,E,1,E,1,0,TD,6.583333333,79,120.1113255,M,1
92,C,5,1,2,kha:,E,1,C,0,0,TD,6.583333333,79,120.1113255,M,1
92,C,6,1,2,th7:,G,3,C,0,0,TD,6.583333333,79,120.1113255,M,1
92,C,7,2,1,th7:,G,3,C,0,0,TD,6.583333333,79,120.1113255,M,1
92,C,8,2,1,phi:,E,1,E,1,0,TD,6.583333333,79,120.1113255,M,1
92,C,9,2,1,phom,C,2,C,1,0,TD,6.583333333,79,120.1113255,M,1
92,C,10,2,2,phi:,E,1,E,1,0,TD,6.583333333,79,120.1113255,M,1
92,C,11,2,2,phom,C,2,C,1,0,TD,6.583333333,79,120.1113255,M,1
92,C,12,2,2,th7:,G,3,C,0,0,TD,6.583333333,79,120.1113255,M,1
92,C,13,3,1,khaw,B,3,C,0,0,TD,6.583333333,79,120.1113255,M,1
92,C,14,3,1,phom,C,2,C,1,0,TD,6.583333333,79,120.1113255,M,1
92,C,15,3,1,khun,C,2,C,1,0,TD,6.583333333,79,120.1113255,M,1
92,C,16,3,2,phom,C,2,C,1,0,TD,6.583333333,79,120.1113255,M,1
92,C,17,3,2,khun,C,2,C,1,0,TD,6.583333333,79,120.1113255,M,1
92,C,18,3,2,khaw,B,3,C,0,0,TD,6.583333333,79,120.1113255,M,1
92,C,19,4,1,khaw,B,3,C,0,0,TD,6.583333333,79,120.1113255,M,1
92,C,20,4,1,khun,C,2,C,1,0,TD,6.583333333,79,120.1113255,M,1
92,C,21,4,1,kha:,E,1,C,0,0,TD,6.583333333,79,120.1113255,M,1
92,C,22,4,2,khun,C,2,C,1,0,TD,6.583333333,79,120.1113255,M,1
92,C,23,4,2,kha:,E,1,C,0,0,TD,6.583333333,79,120.1113255,M,1
92,C,24,4,2,khaw,B,3,C,0,0,TD,6.583333333,79,120.1113255,M,1
93,A,1,1,1,kha:,E,1,G,0,1,TD,6.166666667,74,155.7852473,F,1
93,A,2,1,1,khaw,B,3,B,1,0,TD,6.166666667,74,155.7852473,F,1
93,A,3,1,1,khun,C,2,C,1,0,TD,6.166666667,74,155.7852473,F,1
93,A,4,1,2,khaw,B,3,G,0,0,TD,6.166666667,74,155.7852473,F,1
93,A,5,1,2,khun,C,2,C,1,0,TD,6.166666667,74,155.7852473,F,1
93,A,6,1,2,kha:,E,1,B,0,0,TD,6.166666667,74,155.7852473,F,1
93,A,7,2,1,khun,C,2,C,1,0,TD,6.166666667,74,155.7852473,F,1
93,A,8,2,1,khaw,B,3,E,0,0,TD,6.166666667,74,155.7852473,F,1
93,A,9,2,1,nu:,C,2,C,1,0,TD,6.166666667,74,155.7852473,F,1
93,A,10,2,2,khaw,B,3,E,0,0,TD,6.166666667,74,155.7852473,F,1
93,A,11,2,2,nu:,C,2,C,1,0,TD,6.166666667,74,155.7852473,F,1
93,A,12,2,2,khun,C,2,B,0,0,TD,6.166666667,74,155.7852473,F,1
93,A,13,3,1,nu:,C,2,C,1,0,TD,6.166666667,74,155.7852473,F,1
93,A,14,3,1,th7:,G,3,G,1,0,TD,6.166666667,74,155.7852473,F,1
93,A,15,3,1,phi:,E,1,E,1,0,TD,6.166666667,74,155.7852473,F,1
93,A,16,3,2,th7:,G,3,G,1,0,TD,6.166666667,74,155.7852473,F,1
93,A,17,3,2,phi:,E,1,E,1,0,TD,6.166666667,74,155.7852473,F,1
93,A,18,3,2,nu:,C,2,C,1,0,TD,6.166666667,74,155.7852473,F,1
93,A,19,4,1,kha:,E,1,G,0,0,TD,6.166666667,74,155.7852473,F,1
93,A,20,4,1,th7:,G,3,B,0,0,TD,6.166666667,74,155.7852473,F,1
93,A,21,4,1,phi:,E,1,E,1,0,TD,6.166666667,74,155.7852473,F,1
93,A,22,4,2,th7:,G,3,G,1,0,TD,6.166666667,74,155.7852473,F,1
93,A,23,4,2,phi:,E,1,E,1,0,TD,6.166666667,74,155.7852473,F,1
93,A,24,4,2,kha:,E,1,C,0,0,TD,6.166666667,74,155.7852473,F,1
94,B,1,1,1,phi:,E,1,E,1,0,TD,5.833333333,70,134.8952181,F,1
94,B,2,1,1,nu:,C,2,C,1,0,TD,5.833333333,70,134.8952181,F,1
94,B,3,1,1,th7:,G,3,C,0,0,TD,5.833333333,70,134.8952181,F,1
94,B,4,1,2,nu:,C,2,C,1,0,TD,5.833333333,70,134.8952181,F,1
94,B,5,1,2,th7:,G,3,C,0,0,TD,5.833333333,70,134.8952181,F,1
94,B,6,1,2,phi:,E,1,E,1,0,TD,5.833333333,70,134.8952181,F,1
94,B,7,2,1,khun,C,2,C,1,0,TD,5.833333333,70,134.8952181,F,1
94,B,8,2,1,kha:,E,1,E,1,0,TD,5.833333333,70,134.8952181,F,1
94,B,9,2,1,khaw,B,3,G,0,0,TD,5.833333333,70,134.8952181,F,1
94,B,10,2,2,kha:,E,1,E,1,0,TD,5.833333333,70,134.8952181,F,1
94,B,11,2,2,khaw,B,3,G,0,0,TD,5.833333333,70,134.8952181,F,1
94,B,12,2,2,khun,C,2,C,1,0,TD,5.833333333,70,134.8952181,F,1
94,B,13,3,1,phi:,E,1,E,1,0,TD,5.833333333,70,134.8952181,F,1
94,B,14,3,1,kha:,E,1,E,1,0,TD,5.833333333,70,134.8952181,F,1
94,B,15,3,1,th7:,G,3,C,0,0,TD,5.833333333,70,134.8952181,F,1
94,B,16,3,2,kha:,E,1,E,1,0,TD,5.833333333,70,134.8952181,F,1
94,B,17,3,2,th7:,G,3,C,0,0,TD,5.833333333,70,134.8952181,F,1
94,B,18,3,2,phi:,E,1,E,1,0,TD,5.833333333,70,134.8952181,F,1
94,B,19,4,1,nu:,C,2,C,1,0,TD,5.833333333,70,134.8952181,F,1
94,B,20,4,1,khun,C,2,C,1,0,TD,5.833333333,70,134.8952181,F,1
94,B,21,4,1,khaw,B,3,B,1,0,TD,5.833333333,70,134.8952181,F,1
94,B,22,4,2,khun,C,2,C,1,0,TD,5.833333333,70,134.8952181,F,1
94,B,23,4,2,khaw,B,3,E,0,0,TD,5.833333333,70,134.8952181,F,1
94,B,24,4,2,nu:,C,2,C,1,0,TD,5.833333333,70,134.8952181,F,1
95,A,1,1,1,kha:,E,1,B,0,2,TD,6.083333333,73,118.3979218,M,1
95,A,2,1,1,khaw,B,3,G,0,0,TD,6.083333333,73,118.3979218,M,1
95,A,3,1,1,khun,C,2,C,1,0,TD,6.083333333,73,118.3979218,M,1
95,A,4,1,2,khaw,B,3,B,1,0,TD,6.083333333,73,118.3979218,M,1
95,A,5,1,2,khun,C,2,C,1,0,TD,6.083333333,73,118.3979218,M,1
95,A,6,1,2,kha:,E,1,G,0,0,TD,6.083333333,73,118.3979218,M,1
95,A,7,2,1,khun,C,2,C,1,0,TD,6.083333333,73,118.3979218,M,1
95,A,8,2,1,khaw,B,3,B,1,0,TD,6.083333333,73,118.3979218,M,1
95,A,9,2,1,phom,C,2,C,1,0,TD,6.083333333,73,118.3979218,M,1
95,A,10,2,2,khaw,B,3,B,1,0,TD,6.083333333,73,118.3979218,M,1
95,A,11,2,2,phom,C,2,C,1,0,TD,6.083333333,73,118.3979218,M,1
95,A,12,2,2,khun,C,2,G,0,0,TD,6.083333333,73,118.3979218,M,1
95,A,13,3,1,phom,C,2,C,1,0,TD,6.083333333,73,118.3979218,M,1
95,A,14,3,1,th7:,G,3,B,0,0,TD,6.083333333,73,118.3979218,M,1
95,A,15,3,1,phi:,E,1,E,1,0,TD,6.083333333,73,118.3979218,M,1
95,A,16,3,2,th7:,G,3,C,0,0,TD,6.083333333,73,118.3979218,M,1
95,A,17,3,2,phi:,E,1,E,1,0,TD,6.083333333,73,118.3979218,M,1
95,A,18,3,2,phom,C,2,C,1,0,TD,6.083333333,73,118.3979218,M,1
95,A,19,4,1,kha:,E,1,G,0,0,TD,6.083333333,73,118.3979218,M,1
95,A,20,4,1,th7:,G,3,C,0,0,TD,6.083333333,73,118.3979218,M,1
95,A,21,4,1,phi:,E,1,E,1,0,TD,6.083333333,73,118.3979218,M,1
95,A,22,4,2,th7:,G,3,B,0,0,TD,6.083333333,73,118.3979218,M,1
95,A,23,4,2,phi:,E,1,E,1,0,TD,6.083333333,73,118.3979218,M,1
95,A,24,4,2,kha:,E,1,G,0,0,TD,6.083333333,73,118.3979218,M,1
96,B,1,1,1,phi:,E,1,E,1,0,TD,6.416666667,77,128.2119041,M,1
96,B,2,1,1,phom,C,2,C,1,0,TD,6.416666667,77,128.2119041,M,1
96,B,3,1,1,th7:,G,3,G,1,0,TD,6.416666667,77,128.2119041,M,1
96,B,4,1,2,phom,C,2,C,1,0,TD,6.416666667,77,128.2119041,M,1
96,B,5,1,2,th7:,G,3,G,1,0,TD,6.416666667,77,128.2119041,M,1
96,B,6,1,2,phi:,E,1,E,1,0,TD,6.416666667,77,128.2119041,M,1
96,B,7,2,1,khun,C,2,B,0,0,TD,6.416666667,77,128.2119041,M,1
96,B,8,2,1,kha:,E,1,C,0,0,TD,6.416666667,77,128.2119041,M,1
96,B,9,2,1,khaw,B,3,G,0,0,TD,6.416666667,77,128.2119041,M,1
96,B,10,2,2,kha:,E,1,C,0,0,TD,6.416666667,77,128.2119041,M,1
96,B,11,2,2,khaw,B,3,G,0,0,TD,6.416666667,77,128.2119041,M,1
96,B,12,2,2,khun,C,2,C,1,0,TD,6.416666667,77,128.2119041,M,1
96,B,13,3,1,phi:,E,1,E,1,0,TD,6.416666667,77,128.2119041,M,1
96,B,14,3,1,kha:,E,1,C,0,0,TD,6.416666667,77,128.2119041,M,1
96,B,15,3,1,th7:,G,3,G,1,0,TD,6.416666667,77,128.2119041,M,1
96,B,16,3,2,kha:,E,1,C,0,0,TD,6.416666667,77,128.2119041,M,1
96,B,17,3,2,th7:,G,3,G,1,0,TD,6.416666667,77,128.2119041,M,1
96,B,18,3,2,phi:,E,1,E,1,0,TD,6.416666667,77,128.2119041,M,1
96,B,19,4,1,phom,C,2,C,1,0,TD,6.416666667,77,128.2119041,M,1
96,B,20,4,1,khun,C,2,B,0,0,TD,6.416666667,77,128.2119041,M,1
96,B,21,4,1,khaw,B,3,G,0,0,TD,6.416666667,77,128.2119041,M,1
96,B,22,4,2,khun,C,2,C,1,0,TD,6.416666667,77,128.2119041,M,1
96,B,23,4,2,khaw,B,3,G,0,0,TD,6.416666667,77,128.2119041,M,1
96,B,24,4,2,phom,C,2,B,0,0,TD,6.416666667,77,128.2119041,M,1
97,C,1,1,1,th7:,G,3,C,0,0,TD,6.416666667,77,111.5828982,F,1
97,C,2,1,1,phi:,E,1,E,1,0,TD,6.416666667,77,111.5828982,F,1
97,C,3,1,1,kha:,E,1,E,1,1,TD,6.416666667,77,111.5828982,F,1
97,C,4,1,2,phi:,E,1,E,1,0,TD,6.416666667,77,111.5828982,F,1
97,C,5,1,2,kha:,E,1,E,1,0,TD,6.416666667,77,111.5828982,F,1
97,C,6,1,2,th7:,G,3,C,0,0,TD,6.416666667,77,111.5828982,F,1
97,C,7,2,1,th7:,G,3,G,1,0,TD,6.416666667,77,111.5828982,F,1
97,C,8,2,1,phi:,E,1,E,1,0,TD,6.416666667,77,111.5828982,F,1
97,C,9,2,1,nu:,C,2,G,0,0,TD,6.416666667,77,111.5828982,F,1
97,C,10,2,2,phi:,E,1,E,1,0,TD,6.416666667,77,111.5828982,F,1
97,C,11,2,2,nu:,C,2,C,1,0,TD,6.416666667,77,111.5828982,F,1
97,C,12,2,2,th7:,G,3,C,0,0,TD,6.416666667,77,111.5828982,F,1
97,C,13,3,1,khaw,B,3,E,0,0,TD,6.416666667,77,111.5828982,F,1
97,C,14,3,1,nu:,C,2,C,1,0,TD,6.416666667,77,111.5828982,F,1
